"","name","hashtag","text"
"637841","tmj_aus_hrta","hiring SONIC Hospitality Giddings Job Jobs CareerArc ","We're #hiring! Click to apply: Cook - https://t.co/9YaqyFj6Zt #SONIC #Hospitality #Giddings, TX #Job #Jobs #CareerArc"
"401140","tmj_bal_cosmo","job Cosmetology Baltimore Hiring CareerArc ","Can you recommend anyone for this #job? Esthetician - https://t.co/7FgmB9sY1Z #Cosmetology #Baltimore, MD #Hiring #CareerArc"
"391482","luckymosqueda","ctaholidaytrain ctaredline video chicago feliznavidad ","#ctaholidaytrain @celinedion #ctaredline #video #chicago #feliznavidad @ Uptown, Chicago https://t.co/PmurLPDzMR"
"682484","tmj_rdu_hrta","hiring job Hospitality Morrisville CareerArc ","We're #hiring! Read about our latest #job opening here: Kitchen Leader - https://t.co/aT0RYvsYxY #Hospitality #Morrisville, NC #CareerArc"
"47157","tmj_orl_retail","HainesCity job Retail Hiring CareerArc ","If you're looking for work in #HainesCity, FL, check out this #job: https://t.co/sKqbA63Hc3 #Retail #Hiring #CareerArc"
"365343","sblakerealtor","listing London AR realestate realtor ","Check out my #listing in #London #AR  #realestate #realtor https://t.co/BxDspAZemW https://t.co/JAnbWXcTp4"
"197404","cameroncraig","job Troy Healthcare Hiring ","Can you recommend anyone for this #job in #Troy, MI? https://t.co/zU6RvlZunp #Healthcare #Hiring"
"470107","SoCalEq","earthquake quake ","USGS reports a M2.8 #earthquake 2km E of San Jacinto, California on 12/20/17 @ 11:17:31 UTC https://t.co/lA3WeNo0C6 #quake"
"320569","FourSeasonsJobs","hiring job Hospitality BeverlyHills ","We're #hiring! Read about our latest #job opening here: THEBlvd Seasonal Hostess - https://t.co/RznxCBRU3b #Hospitality #BeverlyHills, CA"
"646361","vertex87","","Hoy me puteo a un weon 😒 (@ Dhl Supply Chain Enea in Pudahuel, Región Metropolitana) https://t.co/IIDmOjjt4d"
"261325","tmj_aus_hrta","Lockhart SONIC Hospitality Job Jobs Hiring CareerArc ","Want to work in #Lockhart, TX? View our latest opening: https://t.co/hGJe8uigr6 #SONIC #Hospitality #Job #Jobs #Hiring #CareerArc"
"622738","TotalTrafficDC","Urbana DCtraffic ","Accident, shoulder blocked in #Urbana on I-270 SB at MD-80, jammed back to MD-85, delay of 15 mins #DCtraffic https://t.co/wIfGMoe2R2"
"131942","tmj_stl_retail","job Caseyville Retail Hiring CareerArc ","Interested in a #job in #Caseyville, IL? This could be a great fit: https://t.co/uzqPKnSqZp #Retail #Hiring #CareerArc"
"645728","Jv_crf7","","I'm at Base Do Jv in Nilópolis, Rio de Janeiro https://t.co/zThagG7O2k"
"407136","tmj_nyc_hrta","NewYork Hospitality Job Jobs Hiring CareerArc ","Want to work in #NewYork, NY? View our latest opening: https://t.co/SWdxxZMGwd #Hospitality #Job #Jobs #Hiring #CareerArc"
"603194","tmj_phl_nursing","Salem job Nursing Hiring CareerArc ","If you're looking for work in #Salem, NJ, check out this #job: https://t.co/s3ExSINiWv #Nursing #Hiring #CareerArc"
"519642","tmj_hou_transp","hiring ","We're #hiring! Click to apply: Field Heavy Equipment Mechanic - Service Tech IV - https://t.co/FyURQ8iYc4… https://t.co/BJkFyMDgQi"
"247393","tmj_sfo_acct","job ","Join the Robert Half Finance &amp; Accounting team! See our latest #job opening here: https://t.co/6pIbjt4CrI… https://t.co/dokj0Q6QxY"
"445161","StevenMillerROC","","I'm at Casa La Mer in Rochester, NY https://t.co/oDgW1gMA06 https://t.co/7Sv1K5y39l"
"484646","tmj_bos_sales","job Dedham Furniture Sales PartTime ","Interested in a #job in #Dedham, MA? This could be a great fit: https://t.co/Fcq0W7gFle #Furniture #Sales #PartTime… https://t.co/GlHLUwzVXk"
"382646","tmj_chi_hrta","job Restaurant HomerGlen Hiring CareerArc ","Join the Unidine team! See our latest #job opening here: https://t.co/EdrwUfywQd #Restaurant #HomerGlen, IL #Hiring #CareerArc"
"157304","tmj_OHD_retail","Fairborn job Retail Hiring CareerArc ","If you're looking for work in #Fairborn, OH, check out this #job: https://t.co/luhh4Q4M3D #Retail #Hiring #CareerArc"
"556243","tmj_IL_transp","job ","This #job might be a great fit for you: Team Owner Operator Class A CDL, Drop &amp; Hook Truck Driver -… https://t.co/UOzD4FsVFz"
"118693","fern_hctor","","19:14 en Peñalolén Emanación de gas (10-6)  Pasaje Quito y General Baquedano https://t.co/U6dSXGTG4I"
"487458","tmj_san_sales","job ","Want to work with amazing brands like Oreo, Cadbury and Milka? Check out this #job Senior Sales Service Representat… https://t.co/Tw87Rcv7o9"
"388090","TotalTrafficNYC","AreaOfTheStatenIslandCrossingsVzUpper traffic ","Closed in #AreaOfTheStatenIslandCrossingsVzUpper on The Verrazano Brg Upper Level EB between Staten Island Side and Bklyn Side #traffic"
"300162","tmj_rch_jobs","Richmond job Hiring CareerArc ","If you're looking for work in #Richmond, VA, check out this #job: https://t.co/p53Wa5ykKA #Hiring #CareerArc"
"643196","tmj_ar_usa_jobs","hiring ","We're #hiring! Click to apply: RN - (SV INFIRMARY) MOBILE RESOURCE UNIT, FULL TIME, 7A-7P - https://t.co/mmsjizLs2v… https://t.co/ec7rUYYlqB"
"234823","SolzinhoZN","","I'm at Recreio dos Bandeirantes - @prefeitura_rio in Rio de Janeiro, RJ https://t.co/dctO7cDHrG"
"377813","tmj_dfw_retail","Grapevine Seasonal Job Jobs Hiring CareerArc ","Want to work in #Grapevine, TX? View our latest opening: https://t.co/dZ6DqtDQ8H #Seasonal #Job #Jobs #Hiring #CareerArc"
"381780","tmj_NHC_health","job Hampton Healthcare Hiring CareerArc ","Interested in a #job in #Hampton, NH? This could be a great fit: https://t.co/H0USt7DzeN #Healthcare #Hiring #CareerArc"
"369324","tmj_chi_retail","hiring Chicago Seasonal Job Jobs CareerArc ","Want to work at Gap Inc.? We're #hiring in #Chicago, IL! Click for details: https://t.co/nM6PuJxaqV #Seasonal #Job #Jobs #CareerArc"
"46505","tmj_scc_jobs","job Seasonal Charleston Hiring CareerArc ","Join the Gap Inc. team! See our latest #job opening here: https://t.co/Sn1rbfcbaL #Seasonal #Charleston, SC #Hiring #CareerArc"
"614270","tmj_ksw_hrta","Newton SONIC Hospitality Job Jobs Hiring CareerArc ","Want to work in #Newton, KS? View our latest opening: https://t.co/AV8td5ROlY #SONIC #Hospitality #Job #Jobs #Hiring #CareerArc"
"183592","tmj_KY_transp","job ","Join the Forward Air Transportation Services team! See our latest #job opening here: https://t.co/P0mawItVSP… https://t.co/cC4tetM3Rq"
"319364","tmj_hou_nursing","job Houston Nursing Hiring CareerArc ","Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/S9r7Qw00iN #Nursing #Hiring #CareerArc"
"706290","dznygrlstardis","","Meal with hubby (@ Molly Brown's Country Cafe in Hesperia, CA) https://t.co/lfn3JyCttN"
"595098","tmj_mgm_transp","Greenville Transportation Job Jobs Hiring CareerArc ","Want to work in #Greenville, AL? View our latest opening: https://t.co/9TTDPfn8LC #Transportation #Job #Jobs #Hiring #CareerArc"
"142714","tmj_mia_hrta","job FastCasual BocaRaton Hiring CareerArc ","Join the Boston Market team! See our latest #job opening here: https://t.co/s49TUtoIhT #FastCasual #BocaRaton, FL #Hiring #CareerArc"
"242479","tmj_sfo_banking","job Banking Napa Hiring CareerArc ","Join the U.S. Bank team! See our latest #job opening here: https://t.co/gnxd9rrm3C #Banking #Napa, CA #Hiring #CareerArc"
"417363","tmj_CIN_schn","Fairfield SupplyChain Job Jobs Hiring CareerArc ","Want to work in #Fairfield, OH? View our latest opening: https://t.co/Nqt5S4PGWs #SupplyChain #Job #Jobs #Hiring #CareerArc"
"48497","TotalTrafficTPA","Hillsborough traffic ","On-ramp closed in #Hillsborough on I-75 NB at Bruce B Downs #traffic https://t.co/KJgf5PvuU6"
"62023","tmj_mia_transp","job Transportation Miami Hiring CareerArc ","Can you recommend anyone for this #job? Dispatcher - https://t.co/fz3kEtiURe #Transportation #Miami, FL #Hiring #CareerArc"
"465199","tmj_phl_cosmo","job Cosmetology WashingtonTownship Hiring CareerArc ","Join the Ulta Beauty team! See our latest #job opening here: https://t.co/z19NvxgeId #Cosmetology #WashingtonTownship, NJ #Hiring #CareerArc"
"280477","AlgoTraffic","","Crash on AL 215 both dir. @ University Bl E in Tuscaloosa"
"601932","tmj_chh_retail","job Retail London Hiring CareerArc ","Can you recommend anyone for this #job? Store Team Member - https://t.co/SUrK9suBus #Retail #London, OH #Hiring #CareerArc"
"281976","tmj_phl_retail","Oaks job Retail Hiring CareerArc ","If you're looking for work in #Oaks, PA, check out this #job: https://t.co/KZHmPEGWso #Retail #Hiring #CareerArc"
"672051","fern_hctor","","12:12 en Independencia Emanación de gas (10-6) H4 H17 B22 Independencia y Inglaterra https://t.co/8mB61nzeEx"
"515436","tmj_dfw_hrta","job FastCasual Plano Hiring CareerArc ","Join the Boston Market team! See our latest #job opening here: https://t.co/hKuiICIgIm #FastCasual #Plano, TX #Hiring #CareerArc"
"581899","tmj_chi_sales","hiring job Sales ArlingtonHeights CareerArc ","We're #hiring! Read about our latest #job opening here: Sales Executive - https://t.co/jqlfixnT18 #Sales #ArlingtonHeights, IL #CareerArc"
"537917","tmj_phx_hrta","job FastCasual Scottsdale Hiring CareerArc ","Join the Boston Market team! See our latest #job opening here: https://t.co/ek2LMu5y6w #FastCasual #Scottsdale, AZ #Hiring #CareerArc"
"453042","tmj_atl_health","Suwanee job Healthcare Hiring CareerArc ","If you're looking for work in #Suwanee, GA, check out this #job: https://t.co/Vz6PqHlp2P #Healthcare #Hiring #CareerArc"
"487380","tmj_stl_hrta","job Hospitality OFallon Hiring CareerArc ","This #job might be a great fit for you: Assistant Manager - Parkway - - https://t.co/u29MkNH9O9 #Hospitality #OFallon, MO #Hiring #CareerArc"
"71194","tmj_sfo_sales","Concord Sales Job Jobs Hiring CareerArc ","Want to work in #Concord, CA? View our latest opening: https://t.co/pKQjo40Mqb #Sales #Job #Jobs #Hiring #CareerArc"
"423568","tmj_mit_sales","hiring Warren Sales Job Jobs CareerArc ","Want to work at Art Van Furniture? We're #hiring in #Warren, MI! Click for details: https://t.co/GqEOZFFcTr #Sales #Job #Jobs #CareerArc"
"146275","tmj_sjc_cstsrv","Fremont job ","See our latest #Fremont, CA #job and click to apply: shift supervisor - Store# 05731, MOWRY &amp; BLACOW - FREMONT -… https://t.co/fZR5tkHo9Z"
"224544","summitorthojobs","hiring SaintPaul ","Want to work at Summit Orthopedics? We're #hiring in #SaintPaul, MN! Click for details: https://t.co/lhmthXOEeF… https://t.co/VDwVsovS5k"
"130361","tmj_sea_hrta","Seattle Hospitality Job Jobs Hiring CareerArc ","Want to work in #Seattle, WA? View our latest opening: https://t.co/j0z06SIL8E #Hospitality #Job #Jobs #Hiring #CareerArc"
"6754","tmj_bna_retail","job Seasonal ","This #job might be a great fit for you: Seasonal Sales Associate - Cool Springs - https://t.co/mWR5gMN1MW #Seasonal… https://t.co/1Srji5qYko"
"219737","tmj_mem_jobs","WestMemphis job Maintenance Veterans Hiring CareerArc ","If you're looking for work in #WestMemphis, AR, check out this #job: https://t.co/pgLRXW65aL #Maintenance #Veterans #Hiring #CareerArc"
"285293","tmj_bal_health","LinthicumHeights Healthcare Job Jobs Hiring CareerArc ","Want to work in #LinthicumHeights, MD? View our latest opening: https://t.co/hmRu3LtU8P #Healthcare #Job #Jobs #Hiring #CareerArc"
"31999","tmj_bos_eng","hiring Boston ","Want to work at Bohler Engineering? We're #hiring in #Boston, MA! Click for details: https://t.co/EAOXo2E8Kp… https://t.co/sagYKV31Ow"
"190792","tmj_VAF_cosmo","SalonCareer ","Be bold! Choose the #SalonCareer that never puts limits on your earnings or potential. Be a Hair Stylist - 03773 -… https://t.co/EsbTsBWzMR"
"656206","tmj_was_itdb","McLean job ","See our latest #McLean, VA #job and click to apply: Strategic Channels Sales_184006BR - https://t.co/hZOQggyGBT… https://t.co/V3jBtOcSwN"
"542698","CVSHealthJobs","Chicago Retail Job Jobs Hiring ","Want to work in #Chicago, IL? View our latest opening: https://t.co/sgAGP0juIO #Retail #Job #Jobs #Hiring"
"295963","mik3brooks","","Just posted a photo @ Noah Purifoy Outdoor Desert Art Museum https://t.co/qAUit3moH7"
"160832","tmj_dfw_hrta","Frisco job LineCook Cook Veterans Hiring CareerArc ","See our latest #Frisco, TX #job and click to apply: Line Cook - https://t.co/SOizaQ2fJ0 #LineCook #Cook #Veterans #Hiring #CareerArc"
"727925","tmj_nyc_hrta","job NewYork Cheflife Hiring CareerArc ","Interested in a #job in #NewYork, NY? This could be a great fit: https://t.co/XUdcvMetQb #Cheflife #Hiring #CareerArc"
"180596","tmj_sea_hrta","hiring Hospitality Snoqualmie Job Jobs CareerArc ","We're #hiring! Click to apply: Line Cook - https://t.co/bJa4joioXj #Hospitality #Snoqualmie, WA #Job #Jobs #CareerArc"
"333041","tmj_cao_itpm","Irvine job ProjectMgmt Hiring CareerArc ","If you're looking for work in #Irvine, CA, check out this #job: https://t.co/ENtYqiLRcW #ProjectMgmt #Hiring #CareerArc"
"340481","tmj_sjc_cler","RedwoodCity job Clerical Hiring CareerArc ","If you're looking for work in #RedwoodCity, CA, check out this #job: https://t.co/zFEZZh2yCI #Clerical #Hiring #CareerArc"
"186288","tmj_sat_health","hiring job ","We're #hiring! Read about our latest #job opening here: Doctor of Veterinary Medicine (DVM) – Full Time – Up to $20… https://t.co/NXSzI0iAn9"
"530141","tmj_lan_transp","hiring job Transportation Boutte CareerArc ","We're #hiring! Read about our latest #job opening here: Delivery Driver - https://t.co/Rq26C21FjD #Transportation #Boutte, LA #CareerArc"
"105434","tmj_sfo_nursing","job ","Can you recommend anyone for this #job? Primary Care Nurse Practitioner - Locum Tenens - https://t.co/JJclOgX6es… https://t.co/OUX07k1Dhj"
"249101","Bomba_Decima","","08:02 en La Reina Otros servicios (No emergencia) (10-9) BX4 RB6 Avenida Alcalde Fernando Castillo Velasco y Jorge A https://t.co/MnzYGYOGDL"
"105539","tmj_DC_facmgmt","Manassas job Technician Hiring CareerArc ","If you're looking for work in #Manassas, VA, check out this #job: https://t.co/u8tfnNKvcv #Technician #Hiring #CareerArc"
"148404","tpscalls","Scarborough Toronto ","Disorderlies  Burrows Hall Blvd &amp; Burrows Hall Blvd  [42 Div.]  12/07 01:52  #Scarborough #Toronto"
"272146","JackHenryJobs","hiring IT Monett Job Jobs ","We're #hiring! Click to apply: Senior Programmer Analyst - https://t.co/isW0W3sAur #IT #Monett, MO #Job #Jobs"
"247641","132Accion","","22:07 en Maipú 10-2 BX3 Avenida Los Pajaritos y Camino a Melipilla https://t.co/C1vRu6ZewA"
"437701","tmj_col_jobs","Bogotá CustomerService Job Jobs Hiring CareerArc ","Want to work in #Bogotá, Bogota? View our latest opening: https://t.co/GxSttywEyU #CustomerService #Job #Jobs #Hiring #CareerArc"
"196282","tmj_cao_cstsrv","job Temecula CustomerService Hiring CareerArc ","Can you recommend anyone for this #job in #Temecula, CA? https://t.co/RY6VLdoZ7k #CustomerService #Hiring #CareerArc"
"120382","tmj_aus_retail","hiring Retail Austin Job Jobs CareerArc ","We're #hiring! Click to apply: Supervisor Sales - https://t.co/oKatliwLlT #Retail #Austin, TX #Job #Jobs #CareerArc"
"220029","tmj_pit_sales","job Sales Monaca Hiring CareerArc ","Join the Lowe's Stores team! See our latest #job opening here: https://t.co/hsbv00jMVE #Sales #Monaca, PA #Hiring #CareerArc"
"603157","tmj_dfw_sales","job FortWorth Sales Hiring CareerArc ","Interested in a #job in #FortWorth, TX? This could be a great fit: https://t.co/YWP2ObeomR #Sales #Hiring #CareerArc"
"519166","tmj_phl_hrta","WARRINGTON job restaurantlife ","If you're looking for work in #WARRINGTON, PA, check out this #job: https://t.co/dPGQRsqIq0 #restaurantlife… https://t.co/VcTpjlwPRP"
"504859","tmj_nct_retail","job Greensboro Retail Hiring CareerArc ","Interested in a #job in #Greensboro, NC? This could be a great fit: https://t.co/nynW7MMkLN #Retail #Hiring #CareerArc"
"571966","tmj_las_cosmo","Henderson job Cosmetology Hiring CareerArc ","If you're looking for work in #Henderson, NV, check out this #job: https://t.co/APgRa7mm13 #Cosmetology #Hiring #CareerArc"
"388679","tmj_rip_mgmt","job DellJobs BusinessMgmt ","Can you recommend anyone for this #job? Regional Demand Planner - https://t.co/MJBIIsOv7U #DellJobs #BusinessMgmt… https://t.co/8X97QR3JGw"
"533996","tmj_mia_cler","CoralGables job Clerical Hiring ","If you're looking for work in #CoralGables, FL, check out this #job: https://t.co/6zsSCAtNBV #Clerical #Hiring… https://t.co/3lVrm69RaP"
"667082","tmj_pdx_finance","job Vancouver Finance Hiring CareerArc ","Can you recommend anyone for this #job in #Vancouver, WA? https://t.co/WNgIBtPINx #Finance #Hiring #CareerArc"
"34238","tmj_tol_nursing","job Defiance Nursing Hiring CareerArc ","Can you recommend anyone for this #job in #Defiance, OH? https://t.co/6b08kgmG5G #Nursing #Hiring #CareerArc"
"681659","tmj_hou_retail","job Retail Houston Hiring CareerArc ","Join the CVS Health team! See our latest #job opening here: https://t.co/t2wQB8uC6a #Retail #Houston, TX #Hiring #CareerArc"
"642045","tmj_stl_hrta","job Ellisville Hospitality Hiring CareerArc ","Can you recommend anyone for this #job in #Ellisville, MO? https://t.co/SGhEzCfocw #Hospitality #Hiring #CareerArc"
"719326","tmj_orl_retail","hiring Retail Leesburg Job Jobs CareerArc ","We're #hiring! Click to apply: Shift Supervisor Management Trainee - https://t.co/6SuxhdRQAG #Retail #Leesburg, FL #Job #Jobs #CareerArc"
"265229","tmj_bos_sales","hiring job ","We're #hiring! Read about our latest #job opening here: Sales Consultant - MA- Dedham Kiosk BJ -… https://t.co/c70qEk0RV0"
"317890","TotalTrafficKC","KansasCity KCtraffic ","Stall moved to right shoulder in #KansasCity on I-435 NB at Gregory Blvd, slow traffic back to Bannister Rd, delay of 3 mins #KCtraffic"
"666926","tmj_lax_transp","job ","Can you recommend anyone for this #job? Owner Operator Class A CDL, Drop &amp; Hook Truck Driver -… https://t.co/2Rg8UvsXaF"
"181265","tmj_okc_retail","hiring Retail Noble Job Jobs CareerArc ","We're #hiring! Click to apply: STORE MANAGER in NOBLE OK - https://t.co/DEgEjWZWhK #Retail #Noble, OK #Job #Jobs #CareerArc"
"10266","tmj_rip_retail","Wakefield Retail Job Jobs Hiring CareerArc ","Want to work in #Wakefield, RD? View our latest opening: https://t.co/LzxANXC6CR #Retail #Job #Jobs #Hiring #CareerArc"
"720933","tmj_mia_hrta","hiring Hospitality Plantation Job Jobs CareerArc ","We're #hiring! Click to apply: Catering Driver - https://t.co/1pBkdy0RZP #Hospitality #Plantation, FL #Job #Jobs #CareerArc"
"111909","tmj_sjc_acct","SanJose Accounting Job Jobs Hiring CareerArc ","Want to work in #SanJose, CA? View our latest opening: https://t.co/HxmxMqVhRp #Accounting #Job #Jobs #Hiring #CareerArc"
"420613","tmj_slc_sales","hiring Sales Ogden Job Jobs CareerArc ","We're #hiring! Click to apply: Sales Consultant - Ogden Mall - https://t.co/BSBxjOiQuI #Sales #Ogden, UT #Job #Jobs #CareerArc"
"548236","tmj_PHL_skltrd","job mechanic WestChester Hiring CareerArc ","Can you recommend anyone for this #job? Mobile Technician - https://t.co/a7wUjUw0NA #mechanic #WestChester, PA #Hiring #CareerArc"
"176925","tmj_NAS_transp","hiring Transportation Lawrence Job Jobs CareerArc ","We're #hiring! Click to apply: Delivery Driver - https://t.co/DlhVx6Iu3G #Transportation #Lawrence, NY #Job #Jobs #CareerArc"
"120530","tmj_san_finance","hiring Finance Carlsbad Job Jobs CareerArc ","We're #hiring! Click to apply: Financial Analyst - Entry Level - https://t.co/cCo6SCyy22 #Finance #Carlsbad, CA #Job #Jobs #CareerArc"
"32280","tmj_sjc_health","Livermore dental Assistant Job Jobs Hiring CareerArc ","Want to work in #Livermore, CA? View our latest opening: https://t.co/MpFx11dtoE #dental #Assistant #Job #Jobs #Hiring #CareerArc"
"574712","tmj_bos_banking","job Banking Boston Hiring CareerArc ","This #job might be a great fit for you: Relationship Banker- Boston, MA - https://t.co/I98qvCdWku #Banking #Boston, MA #Hiring #CareerArc"
"306870","tmj_lax_it","LosAngeles job IT Hiring CareerArc ","If you're looking for work in #LosAngeles, CA, check out this #job: https://t.co/kQiMa2HHxW #IT #Hiring #CareerArc"
"89521","tmj_VAW_NURSING","job Nursing FrontRoyal Hiring CareerArc ","Join the Valley Health team! See our latest #job opening here: https://t.co/Zpz17RJj7v #Nursing #FrontRoyal, VA #Hiring #CareerArc"
"366239","remaxnaperville","listing DesPlaines IL realestate realtor ","Check out our #listing in #DesPlaines #IL  #realestate #realtor https://t.co/195PEMAM0Q https://t.co/MOj4X8TVAt"
"128864","tmj_phx_hrta","hiring Hospitality Gilbert Job Jobs CareerArc ","We're #hiring! Click to apply: Prep Cook - https://t.co/7Z5n0JeS9L #Hospitality #Gilbert, AZ #Job #Jobs #CareerArc"
"96968","SimonParraguez","","21:11 en San Ramón Salvamento de personas (10-3-9) B-4 Ossa y La Bandera https://t.co/4BFam6BoBn"
"632205","tmj_fls_cstsrv","job CustomerService Hiring CareerArc ","See our latest Sarasota, FL #job and click to apply: Host/Hostess/Cashier - https://t.co/2AMrviOSOZ #CustomerService #Hiring #CareerArc"
"74074","Soares30Jesiel","","Ontem fui surpreendido por ela,minha amada esposa. Obrigado meu amor vou sempre e pra sempre… https://t.co/TvORiO5sQp"
"484530","tmj_MIU_retail","SwartzCreek Job Jobs Hiring CareerArc ","Want to work in #SwartzCreek, MI? View our latest opening: https://t.co/cdJnoMQOj3 #Job #Jobs #Hiring #CareerArc"
"645624","YerkoChef","arte respeto cumpleaños kultrun ","#arte y #respeto en tú #cumpleaños magdalenachavezlillo muchas felicidades mi amor. #kultrun en… https://t.co/nk2zWPEDVk"
"156977","tmj_hou_retail","job Retail ","This #job might be a great fit for you: FULL-TIME Customer Service Associate II - https://t.co/xsVBPAs4cS #Retail… https://t.co/DVcqVeYtQ5"
"563062","tmj_dfw_mgmt","job BusinessMgmt Plano Hiring CareerArc ","Can you recommend anyone for this #job? Project Manager - https://t.co/hNpqfgLacL #BusinessMgmt #Plano, TX #Hiring #CareerArc"
"731836","tmj_cin_hrta","hiring Springdale ","Want to work at Dave &amp; Buster's? We're #hiring in #Springdale, OH! Click for details: https://t.co/IBsk10kI3m… https://t.co/jizV9Cr1pu"
"110864","tmj_nya_cstsrv","job ","This #job might be a great fit for you: Service Agent Car Detailer Full Time Albany NY - https://t.co/OdmukYMJ30… https://t.co/W3IyxLplZS"
"517527","naiko_vidal","","23:59 en Pedro Aguirre Cerda 10-4-1 R3 B7 Departamental y Presidente Jose Joaquin Prieto Vial https://t.co/b4ahm1uqaO"
"513795","totaltrafficclt","Concord traffic ","Accident in #Concord on I-85 NB at Bruton Smith Blvd #traffic https://t.co/FWT2jwReVT"
"336302","tmj_RAM_retail","job Retail Paramus Hiring CareerArc ","This #job might be a great fit for you: In Store Visual - https://t.co/typD1WD6zf #Retail #Paramus, NJ #Hiring #CareerArc"
"181925","tmj_IN_sales","job hiring career Warsaw CareerArc ","Can you recommend anyone for this #job? Store Counter Sales - #hiring #career https://t.co/f0ki5xhquX #Warsaw, IN #CareerArc"
"372908","karinavalandro","","I'm at Nova Petrópolis in RS w/ @jordan_naathan https://t.co/iMgmGSTNIW"
"9767","tmj_PDX_schn","job warehouse retail Newberg Hiring CareerArc ","Join the Wilco team! See our latest #job opening here: https://t.co/GsF70wDz5n #warehouse #retail #Newberg, OR #Hiring #CareerArc"
"562066","tmj_gta_sales","NiagaraontheLake job Sales Hiring CareerArc ","If you're looking for work in #NiagaraontheLake, ON, check out this #job: https://t.co/gHZpaFqUEf #Sales #Hiring #CareerArc"
"243929","tmj_sea_cstsrv","job Tukwila CustomerService Hiring CareerArc ","Interested in a #job in #Tukwila, WA? This could be a great fit: https://t.co/rejIvLuGoP #CustomerService #Hiring #CareerArc"
"706196","tmj_ca_hrta","job SanRafael Restaurant Hiring CareerArc ","Interested in a #job in #SanRafael, CA? This could be a great fit: https://t.co/3SFJuu9Ynr #Restaurant #Hiring #CareerArc"
"270915","24SevenLA","CulverCity job Finance Hiring ","If you're looking for work in #CulverCity, CA, check out this #job: https://t.co/h5NAm4xnhw #Finance #Hiring"
"20598","tmj_grn_health","job PRN Greer Hiring CareerArc ","Join the Pelham Medical Center team! See our latest #job opening here: https://t.co/YH3FEwpoQq #PRN #Greer, SC #Hiring #CareerArc"
"191195","tmj_msp_health","job AppleValley Healthcare Hiring CareerArc ","Interested in a #job in #AppleValley, MN? This could be a great fit: https://t.co/RDhb0l0ksJ #Healthcare #Hiring #CareerArc"
"294362","tmj_phx_sales","hiring Sales Glendale Job Jobs CareerArc ","We're #hiring! Click to apply: Brand Ambassador - https://t.co/bjasBWtKWy #Sales #Glendale, AZ #Job #Jobs #CareerArc"
"419369","tmj_dfw_hrta","hiring job parttime Baker ","We're #hiring! Read about our latest #job opening here: Day Baker - https://t.co/YP0rinOwdL #parttime #Baker… https://t.co/fRPbNn6uZ6"
"186803","tmj_mia_mgmt","Miami job ","See our latest #Miami, FL #job and click to apply: Latin America (LatAm) Financial Crimes Risk Consultant - Financi… https://t.co/P3IeLviMFH"
"196483","tmj_chi_health","Chicago Healthcare Job Jobs Hiring CareerArc ","Want to work in #Chicago, IL? View our latest opening: https://t.co/u6OPPzAPdS #Healthcare #Job #Jobs #Hiring #CareerArc"
"243904","tmj_dfw_hrta","Mesquite Hospitality Job Jobs Hiring CareerArc ","Want to work in #Mesquite, TX? View our latest opening: https://t.co/j6yLhhBoV4 #Hospitality #Job #Jobs #Hiring #CareerArc"
"682502","tmj_lax_sales","job WestlakeVillage Sales Hiring CareerArc ","Interested in a #job in #WestlakeVillage, CA? This could be a great fit: https://t.co/bOJ7FwL6Wk #Sales #Hiring #CareerArc"
"548433","tmj_KYL_HRTA","hiring job Restaurant Lexington CareerArc ","We're #hiring! Read about our latest #job opening here: Restaurant Teammate - https://t.co/dty5K2Zja8 #Restaurant #Lexington, KY #CareerArc"
"391775","tmj_ctn_nursing","hiring job ","We're #hiring! Read about our latest #job opening here: Home Care Nurse / RN / LPN / Homecare / Home Health -… https://t.co/EQd9fgsAuR"
"365096","tmj_mit_cstsrv","job gopenskecareers ","Join the Penske Truck Leasing team! See our latest #job opening here: https://t.co/dSEmze2Gsd #gopenskecareers… https://t.co/Oq2ONtuCPn"
"589476","tmj_ash_hrta","job SONIC Hospitality ","Can you recommend anyone for this #job? Restaurant Team Member (Crew) - https://t.co/VGEBG5yfak #SONIC #Hospitality… https://t.co/a5HnYhT742"
"348205","tmj_cin_retail","job ","This #job might be a great fit for you: PetPeople Key Holder (Full Time) - Mason Store Opening Soon! -… https://t.co/QnTOgsJAu5"
"255373","nwknursing","EastBrunswick job ","See our latest #EastBrunswick, NJ #job and click to apply: Caregiver CNA/CHHA for overnight position 12am to 8am or… https://t.co/PScclcY4gj"
"586396","tmj_pit_jobs","job Monroeville Hiring CareerArc ","Can you recommend anyone for this #job? Sr. Software Engineer - https://t.co/Rvtp9d5Asl #Monroeville, PA #Hiring #CareerArc"
"186028","TheKumuMana","HolidayFitness BeHumbleHustleHard ","I miss your faces. At least you can still see mine! #HolidayFitness #BeHumbleHustleHard… https://t.co/HvY6yhzNKk"
"350948","tmj_bhm_retail","job Retail Trussville Hiring CareerArc ","This #job might be a great fit for you: Store Team Member - https://t.co/FVh8OAKXmE #Retail #Trussville, AL #Hiring #CareerArc"
"275015","TotalTrafficKC","KansasCity KCtraffic ","Stalled car on the right shoulder in #KansasCity on I-435 SB at 350 Hwy #KCtraffic https://t.co/uDvucNmUVj"
"348216","EAD_CHILE","","10:12 en La Florida Salvamento de personas (10-3) B4 RH8 B9 Q10 Manutara y Jose Miguel Carrera https://t.co/6a9SUAny46"
