"","name","hashtag","text"
"220916","marcegieco","hoymetocoami nuevolook ","#hoymetocoami #nuevolook en Marcelo Moreyra Estilista https://t.co/YR8XtBKyn8"
"1420403","DRE_Go_Fish","photo ","Tacos and Beer, so good - Drinking a Deep Ellum IPA by @deepEllumBrewCo at @fuzzystacoshop  — https://t.co/IQ2Aqdc8yP #photo"
"1644002","RohnJobertson11","fruitstand ","Shoutout to the #fruitstand family at the Apple Store in Ft. Worth. It was such a good… https://t.co/P501N44n21"
"1016455","hardtechnousa","flip flipflops socks ","#flip the script in #flipflops and #socks @ Stater Bros. Markets https://t.co/tdB5qNPFjE"
"1570197","Martina70983339","","Navidad 🌟 en Darregueira, Buenos Aires, Argentina https://t.co/P0PpFJTWll"
"1611549","tmj_hou_actuar","job Actuarial Houston Hiring CareerArc ","This #job might be a great fit for you: Sr Risk Officer - https://t.co/uiKz2DWHTU #Actuarial #Houston, TX #Hiring #CareerArc"
"911481","Mrs_Gwartney","WinterBreakFilm ELA THEME ","It's a Wonderful Life... Yes, indeed.@bghs_utc #WinterBreakFilm #ELA #THEME @ Battle Ground High… https://t.co/PuHVSPoIW5"
"750635","BigBaruch","GymTime 5thWeek NoPainNoGain BlackAndWhite ","#GymTime #5thWeek #NoPainNoGain 💪🏼😎 🏋🏻‍♂️ #BlackAndWhite en Gimnasio Geminis https://t.co/0DM5pp5akK"
"950708","apenasjess","love urban style like sunnyday mood pic photo picoftheday ","// morning ☀️📸 . . . #love #urban #style #like #sunnyday #mood #pic #photo #picoftheday… https://t.co/jG0my2viNh"
"835522","365NotasdeAmor","","Apartarse de la tentación, no solo es alejarse de lo que ""pensamos"" que es pecado. Apartarse de… https://t.co/Bq7zlz2g2h"
"573748","MinhCollins","intercoastalwaterway hollywood sunset perfection ","Sunset bike ride. No filters needed! #intercoastalwaterway #hollywood #sunset #perfection… https://t.co/5JO4hAOGha"
"1936602","goatrope67","selfie nextyear ","Last #selfie of 2017. See you #nextyear. @ Canyon Lake, Texas https://t.co/dMSfRb9ryD"
"371011","_Sarah_Smile_","","😍 “Mama, welcome to winter” @ Beaumont, Texas https://t.co/KXtWiVrcJ3"
"509223","JCannon601","","Gig number 2 @ Jackson, Mississippi https://t.co/t3D4HbI36Q"
"1512148","katieeestanley","","Merry Christmas Eve everyone! 🎄I hope you’re all as happy today &amp; tomorrow as I was when Flynn… https://t.co/jVGG0t7sD4"
"1872925","laryrods","","👭🐶🐶 (@ Casa Das Rodrigues 🏡 in Brasília, DF) https://t.co/sUhNDfWpvp"
"1667719","PilsenIL","","Pilsen IL Wed Dec 27th AM Forecast: TODAY Sunny Hi 9 TONIGHT Mostly Cloudy Lo 1"
"228469","Nathalie_Larra","humitas ","#humitas 😍😍😍😍 en Concepción, Chile https://t.co/aGOlyxi16P"
"436975","CandaceDenice","","Guess who I convinced to go to Starbucks with me!?! Shocked? Yeah me… https://t.co/3rg1j4SvgM"
"1028808","Frederick_MD","","Frederick MD Sun Dec 17th AM Forecast: TODAY Chance Of Rain Hi 45 TONIGHT Rain/Sleet Lo 31"
"1048295","MRodriguesPr","","E ontem no 2°Culto de Implantação da Igreja Alto Retiro em São José dos Campos fomos ministrados… https://t.co/lsszY5RB5f"
"1257348","hwinch08","","Need a last minute gift? Local picks ups can be arranged to have a gorgeous set of costers for… https://t.co/q0C5cz9IW8"
"1939359","Jorge_Green","","I'm at Cafebrería El Péndulo - @el_pendulo in México, DF https://t.co/Y5fdMSbShr"
"302910","rafafier","","B☕️M D!A ☀️✌️😉 em Sorocaba, Brazil https://t.co/fP3CAoctdL"
"404455","dopesince93__","","NEW SKIT DROP LATER🎥🔥 “Homeless People Need Love Too 🤷🏽‍♂️” STAY TUNED 👀 @ South Valley, Encino,… https://t.co/FhiAKx8kRM"
"153929","coach_erika","FelizSemana diciembre detox ","#FelizSemana para todos 😘 ¡Ya es #diciembre ! Comparto esta rica agua #detox de: pepino, menta,… https://t.co/YNdiqYOzfq"
"550258","katieboren1","inthestudio ","sunday split.. another double show day for abtofficial Nutcracker ❄️ || 📷 liorsack #inthestudio… https://t.co/ricvpmT2Yj"
"1468141","saludfoodtruck","","The start of a beautiful morning👌Stop by and some local veggies then your Taco on with us🚚Call… https://t.co/1DJycj3492"
"1564343","tmj_aus_itpm","job ","This #job might be a great fit for you: Solution Architect - Enterprise Business Intelligence &amp; Analytics (EBIA) -… https://t.co/PgrHN0Jjaw"
"1295036","sirena_sinmar","","☁️🏛☁️ en Totalco; Veracruz https://t.co/nuehZkOoQC"
"127006","tmj_pit_mgmt","job Wexford BusinessMgmt Hiring CareerArc ","Can you recommend anyone for this #job in #Wexford, PA? https://t.co/t1KNWGN807 #BusinessMgmt #Hiring #CareerArc"
"1376545","_PedroArantes","","I'm at @BarraShoppingRj in Rio de Janeiro, RJ https://t.co/nMMXJWGmRw"
"1869934","Deniag03","","I'm at Parque de la Col. Petrolera in Tampico, Tamaulipas https://t.co/kRudaiLCvP"
"671236","tmj_phl_pharm","Philadelphia job ","See our latest #Philadelphia, PA #job and click to apply: Staff Pharmacist - Per Diem - https://t.co/wcHYjfh6nH… https://t.co/37JcJJprHu"
"764452","PabloAl05980610","","para los escuacua . hoy a las 7pm . con el mazo dando . No se lo poerdan . va a estar bueno"
"1727126","peresmii","","I'm at Estação Rodoviária de Porto Alegre in Porto Alegre, RS https://t.co/iqGF4YmXxY"
"33589","MoniqueKSarkess","","This unwitting couple became the subject of one of last’s nights paintings I did in the dining… https://t.co/2LREanb9OM"
"54386","dadiva18","AmericanIdiot Costume phoenixplaymakers ","Forget Wrock. Punk Wrock is where it's at. #AmericanIdiot #Costume #phoenixplaymakers… https://t.co/CLXTqzyg2j"
"1592719","VevedeAlmeida","Blogueiras Espontâneas NatalEmHolambra ","As blogueirinhas que vocês respeitam... #Blogueiras #Espontâneas #NatalEmHolambra… https://t.co/Tc0UMy8gjg"
"1789321","AlBeattyEA","","Some reading next few days to prep VITA staff &amp; my clients on questions they may have. @… https://t.co/N19jLvLJZq"
"290598","TheWatererBoy","","2018 is gonna be a good year for those who want it the most @… https://t.co/uf3zHzVW7B"
"59497","Zgrafixs","zgrafixsworldtour smores texas ","#zgrafixsworldtour enjoying the evening #smores #texas @ Somerset, Texas https://t.co/5RrozIEIbx"
"1019824","borbs","","Pode ser que seja a pior foto do mundo, mas acredito que valha o registro em Milo Garage https://t.co/DkibbS4NO5"
"259961","anacarolinabard","kkkk ","Me declaro inocente! #kkkk em São Paulo, Brazil https://t.co/9FlT49nB8L"
"1808247","techsavvybrker","fairfaxhomeforsale ","New listing new friend Buddy located 5156 Gagne Ct Fairfax 22030 $699k #fairfaxhomeforsale… https://t.co/HsKHC5Cdjp"
"887833","schmidtsabrinaa","","I'm at Bamboo Sushi House in Porto Alegre, Rio Grande do Sul https://t.co/dosqubu8Jk"
"1335316","CLAPCORAZONP","MBI Aragua ","Felicidades mi alcalde @Brullerby_Suare #MBI #Aragua en Aragua https://t.co/mHEYDfltDg"
"78138","MentheFraiche","GrandCanyon Arizona View ","How could I use a square format with this view? #GrandCanyon #Arizona #View à South Rim of the… https://t.co/9whx3GaEI7"
"1810495","tabata_fashion","tabataboutique tabata moda fashion moderno casual actual dia happy photo jeans girls ","#tabataboutique #tabata #moda #fashion #moderno #casual #actual #dia #happy #photo #jeans #girls… https://t.co/zphb86pwpP"
"722100","LVNGART","","Get ur next half sleeve done by me @LVNGART at blackinkatlanta and make sure u join us tomorrow… https://t.co/GVt1JwzgQB"
"869129","Socarls","","I'm at Terraza Babel in Guadalajara, Jalisco https://t.co/dI7osU1FtA"
"1698012","jamaicastonelov","weddyweddy stonelovehq dancehalluniversity stonelovesound ","Place to be tonight!!!! #weddyweddy #stonelovehq #dancehalluniversity #stonelovesound… https://t.co/cXNXzQyVsF"
"182948","tmj_caw_mgmt","hiring BusinessMgmt London Job Jobs CareerArc ","We're #hiring! Click to apply: store manager - London, ON - https://t.co/zugLOsLOzR #BusinessMgmt #London, ON #Job #Jobs #CareerArc"
"1913008","tmj_stl_sales","job Chesterfield Sales Hiring CareerArc ","Interested in a #job in #Chesterfield, MO? This could be a great fit: https://t.co/ApFcKaf5C4 #Sales #Hiring #CareerArc"
"1016321","Blithe","","Baby Driver was not a good movie."
"566590","IaraTatianaFlea","","Nunca me faltes ❣ en Ezeiza, Buenos Aires https://t.co/ycTh7LRTYT"
"229823","pablojdiaz35","","Día más que especial. Cumpleaños de mi gran compañera de Vida. Éxito… https://t.co/dWleiD64Z7"
"1597491","ReynaGris","","Seguimos con las posadas 🎅 en Monterrey, Nuevo Leon, Mexico https://t.co/ex3vWHIxkb"
"188857","PrideofBoro","","Wind Ensemble on Stage preparing for tomorrow night’s Winter Concert! Come out and support HHS… https://t.co/sMDULzuZrp"
"789264","Albin0kush","squats sumodeadlift ","Sumo deads and squat gave me a bless 🍑 pump tbhh  . . . . . . . . . . #squats #sumodeadlift… https://t.co/a86D8SdzdF"
"932163","Pollo_Cala","","Flia!!☺️☺️👨‍👨‍👧‍👦👨‍👨‍👧‍👦❤️❤️😍❤️ en Ciudad Autónoma de Buenos Aires https://t.co/ztjQuw36hC"
"1211012","Antonio_GonC","","Que bonita navidad con ASUS ! @ Ciudad Autónoma de Buenos Aires https://t.co/kV2UubKuvU"
"213829","renataabcassis","","Pior prova 😭 (@ FAMETRO - Faculdade Metropolitana de Manaus in Manaus, AM) https://t.co/rfWHVNi0eI"
"1524282","Jstice_4Brandon","TheCure RobertSmith ","#TheCure 🎸🎤🎼🎹 FASCINATION STREET 🌇🔮🏙 #RobertSmith wrote 📝 BURN 🔥for 🎭The Crow Soundtrack 🎭 The… https://t.co/k0qF3OqZ1G"
"1859567","robertadiasl","","Acabou de publicar uma foto em Rua 24 Horas Curitiba https://t.co/Lh5PGvbwWQ"
"1000917","azzurro1891","loniegotodo sabina ","#loniegotodo #sabina (@ Estadio Centenario in Montevideo) https://t.co/BnEYmTKKI8"
"763188","feroaran","","I'm at Palafito Patagonia in Castro, Chiloe https://t.co/vFp153gsxe"
"604595","BearCreekTWP","","Bear Creek Township PA Mon Dec 11th AM Forecast: REST OF TODAY Mostly Sunny Hi 39 TONIGHT Chance Of Snow Lo 29"
"604848","helio_couto","","Basta fazer uma pequena experiência de soltar para que a pessoa sinta algo completamente… https://t.co/ByVPPLOqZI"
"334614","OzkarConcepcion","","I'm at San Lazaro https://t.co/6DnMm7j0k0"
"1180651","EShimmyCombs07","","For anyone who is looking to give back this Saturday (23rd) from 8am-noon at the RedCross food… https://t.co/voAywnNcTW"
"231445","ambeezy10","OnATuesday BeerAdvent Day5 ","One for here. One for the road. Cheers bitches! #OnATuesday #BeerAdvent #Day5 - Drinking a Biere Blanche by… https://t.co/RdPOU0ZQLH"
"1236186","GabitaNana","","I'm at San José in San Jose https://t.co/M4syRmrVsY"
"1796258","Carmandvilla","","Dándole (@ Perseus in Guayaquil, Guayas) https://t.co/8ACmDKXzaG"
"494317","danceclub_dc","yyc yycdance yycdancelife ","DCs little tots all excited about their first showcase Dec 16th. #yyc #yycdance #yycdancelife… https://t.co/baDmwntVVI"
"10320","davegwyn","photo ","Drinking a GoneAway by @halfacrebeer @ Publican Tavern — https://t.co/4WLq2dYzKi #photo"
"200645","vladiLU3","","Nuestros problemas  Helada es la Antártida desde la piel de un humano, el está solo y… https://t.co/cVjplmLuPd"
"756179","JohnLopez","","I'm at Waterdrops Express in Porterville, CA https://t.co/LRSudm5iBW"
"993853","MiniGinni_Barz","rapper producer ","Shower felt awesome, late start to the day but it’s time for the grind #rapper #producer… https://t.co/hoX1yqfwMH"
"6444","IAMWESLEYCURTIS","","GTA 🏎 new videos coming soon. @ Philadelphia, Pennsylvania https://t.co/KsSCV6SK3R"
"863369","ariescarolin","CatalinaAntonia ","La Pinchechita 🌹 de mi ser ,la más linda y hermosa mi pequeña #CatalinaAntonia Pura y Bella como… https://t.co/6bhbnI9mVF"
"1949827","BbzmomsieSandy","","Happy New Year from Simply Charmed Jewelry! @ Simply Charmed Jewelry https://t.co/xxTt2zmxEP"
"746113","EaglebrookEBS","","The residents of Flagler House singing an enthusiastic rendition of “The 12 Days of Christmas”… https://t.co/dg95pFud8e"
"1535579","pvdelucchi","","Breakfast on Christmas Eve. (@ Starbucks in Chicago, IL) https://t.co/GtgVOKEgM1"
"216807","MancinettiPics","Throwback ChineseTheatre ","#Throwback to me and Russell at the #ChineseTheatre. Little did I know that 2 years later, I’d… https://t.co/yegN4YdlVm"
"70138","tmj_kyl_cosmo","hiring Cosmetology Lexington Job Jobs CareerArc ","We're #hiring! Click to apply: Esthetician - https://t.co/6kgzPqlFeo #Cosmetology #Lexington, KY #Job #Jobs #CareerArc"
"625645","LashAffair","","Classic Full Set by Becca 💕 Appointments still available this week 😍 @ Lash Affair https://t.co/JQLws5bja0"
"893234","cmatiz2","workinghard havingfun video videography videographer ","#workinghard and #havingfun  realización de videoclip @cmatiz2 #video #videography #videographer… https://t.co/RyIyYMlbUc"
"101867","kaua_crf","","I'm at Praça de Jardim Tropical in Nova Iguaçu, Rio de Janeiro w/ @mendessadriel https://t.co/UO7gdGpH07"
"262038","dcpianoco","pianotechnician pianotechnicianlife ","A little repinning to keep older parts nice and stable... #pianotechnician #pianotechnicianlife… https://t.co/TcJLqPcePh"
"834332","iamrobireed","DST ","🔺love #DST Deltas in the house! @TheRealBrandee_ @Thefearlessmag  and me last night celebrating… https://t.co/TxXmmuw0li"
"694149","EWetterwald","fresh ground chicken tandoori spice burger burgernight school dinner ","#fresh #ground #chicken #tandoori #spice #burger #burgernight #school #dinner @flikisdining… https://t.co/REq4bJr9Uu"
"1210063","camizimmerliz","","I'm at Centro de Itaugua in Itaugua, Departamento Central https://t.co/17u15iiDTe"
"620094","PeteInTheNorth","","I'm at Burtons Grill in Nashua, NH https://t.co/TyBaqjlcBt"
"1572776","rafafischer","","I'm at Praia do Laranjal in Pelotas, RS https://t.co/5FGMylJkFe"
"474287","haqq_dabarber","","A few faces from this morning. My family (Eddie) my brother (dawgondrums7 ) and a young walk-in… https://t.co/broIyNbXAX"
"742691","texasmom5477","","Wearing my favorite outfit today. Also my makeup is Flawless today which makes me happy! Today's… https://t.co/FxVYlr3FDm"
"522544","YokoSetoTadda","japan jlpt AP SAT ","A Thought for Sunday... Are you positive enough to believe this? #japan #jlpt #AP Japanese #SAT… https://t.co/tPO1OuQHJv"
"1485167","hypemporium","","Happy Holidays.  Please note we will be closed the 24th and 25th. @ Hypnotic Emporium https://t.co/av2yIjeFZP"
"621496","MountainVsMoon","","Want to do something radical!?!?? Forgive yourself.✊🏾✊🏾✊🏾                       “ Making peace… https://t.co/EW3Ebz0QDZ"
"126978","Germantown_MD","","Germantown MD Mon Dec 4th AM Forecast: REST OF TODAY Chance Of Showers Hi 55 TONIGHT Clearing Lo 31"
"1063160","Rodolfo9797","","To tranquilo, to pelo certo.👌 em Cenarium Eventos Moc https://t.co/ZInWqK4yxH"
"671572","tmj_MIU_HRTA","Capac Hospitality Job Jobs Hiring CareerArc ","Want to work in #Capac, MI? View our latest opening: https://t.co/0NG91sToc5 #Hospitality #Job #Jobs #Hiring #CareerArc"
"1124200","briannesherk","supreme louisvuitton hangovervibes hungover niagara thankskurt cozy ","Love and hip hop 🎶💋 #supreme #louisvuitton #hangovervibes #hungover #niagara #thankskurt #cozy… https://t.co/gRgelw6nYz"
"353788","sirjonlee","HEWW TBT Compton ","What a year.   . . . #HEWW out now. Let’s keep eating #TBT #Compton @ Delicious Pizza https://t.co/1UIYXZhgEN"
"308593","HawBranch","","Haw Branch NC Thu Dec 7th AM Forecast: TODAY Cloudy Hi 49 TONIGHT Rain Lo 39"
"1871337","Dannyuuxx","","It’s been a while…💎🐱 @ San Francisco International Airport https://t.co/Hv0LRviiui"
"1314784","YuleFelice","TBT ","#TBT somos unas princesas 👑😂 @joaocordovil te extrañooo 😢… https://t.co/4D7SZD6DHi"
"931671","CostaMesaCA_","","Costa Mesa CA Fri Dec 15th PM Forecast: TONIGHT Patchy Fog Lo 53 WEDNESDAY Patchy Fog Hi 73"
"1074767","Eng_7mani93","","I'm at Times Square in New York, NY https://t.co/LtdgKdr6JW"
"88130","taldebrooklyn","EEEEEATS devourpower ","All Day I Dream of Dumplings 📷 tabasco_87  . . . . . . . . . . . . . #EEEEEATS #devourpower… https://t.co/8PAqlIV5Nj"
"1025900","MarciaFBravoD","yovoto segundavuelta ","Buenos días, no sea flojillo vaya a votar! #yovoto #segundavuelta… https://t.co/scKNET9Phw"
"286723","alneves2","cardumebrasil ","#cardumebrasil em Torre de Davi https://t.co/9lMT076nOu"
"1437282","RickCarrera","gucci guccigang ","Gucci 4 life #gucci #guccigang @ Los Angeles, California https://t.co/BFYyOPgp6H"
"1124679","geilson_rj","","As vezes me pergunto porque, e ainda não sei a resposta!! em… https://t.co/xFYzalYQDV"
"324647","teo_zepeda","","Listo!! Hagan sus ordenes de comida, este es el menú de la proxima semana 12/11 de @HoVfAns ,… https://t.co/7TUuLvMvtx"
"1922770","ByronMalan","","https://t.co/MK9Dq11oCZ @ San Diego, California https://t.co/WTbQdQQGSL"
"93278","adrianmasis","","I'm at Chicharronera Chambacu in Cartago https://t.co/eEVIXrXyUK"
"670653","SaraKitson","tuesdays aidenkai scholarswag hair thathairtho fashionist ","Because #tuesdays are all about #aidenkai #scholarswag #hair #thathairtho #fashionist… https://t.co/tCGEUtvEXT"
"1665931","JoseeDubois1","","New year, new look!  💋🥂 @ Miami, Florida https://t.co/3QSRrFow9y"
"1144118","Pleasure_Delayr","","😁🤟🏻❤️❤️ Celebrando 🚘 (@ Mamma Bella in México, Estado de México w/ @_viruzky) https://t.co/ke9Ba2RmnC"
"231618","broadwaycigar","","Do you need help finding that perfect Christmas gift, we @broadwaycigar can help. A great… https://t.co/denZRCJNGl"
"474697","NutBienestarMX","FelizSábado ","#FelizSábado  Te comparto una pequeña reflexión para este día de descanso. La salud no es sólo la ausencia de enfer… https://t.co/wMVodE3fVr"
"1006714","SenkayHair","hair color beautiful ","The #hair #color may look different in certain light but it's still #beautiful. Used… https://t.co/ijCSEWnFyN"
"520518","Dortch_Boy76","","Too my Night Owlz that can C Da Moon RIGHT NOW... Let me Tell u a Sum10... The Moon Literally… https://t.co/NiGYzEuraC"
"1281431","DMindDesigns","","E Y E G A S M S👀💦 B O L D The night brings it out of you!  Model: marianac27  location:… https://t.co/SFeCfx7VQN"
"1844647","francismarbel","","Ui ui chegou o dia 🌪🌪🌪🌪🌪🌪🌪🌪🌪🌪🤫🌪🤸‍♀️🌪 em CPnet Provedor https://t.co/49GkOwmpZH"
"674419","tmj_CHI_invbank","job Schaumburg InvestmentBanking Hiring CareerArc ","Interested in a #job in #Schaumburg, IL? This could be a great fit: https://t.co/Q8hTHBxcU0 #InvestmentBanking #Hiring #CareerArc"
"404212","sammyanniefoods","","Place Your Christmas Orders By Saturday, December 12th!!  Call, Stop In, Or View The Menu Tab On… https://t.co/Y8r6WXzMNr"
"1418600","andersonsi","Família MeusAmores ","Aquela sexta q vc rexpeitaaa... #Família #MeusAmores 😍❤ em… https://t.co/JXJVVFWAmE"
"1313481","KlenilsonP","AnitaProduções ","De ontem! Ensaio do Coral Natalino #AnitaProduções haha ♥️ Obrigado… https://t.co/fi6l9YGDEq"
"138374","_PalmSpringsCA","","Palm Springs CA Mon Dec 4th AM Forecast: TODAY Partly Cloudy Hi 69 TONIGHT Mostly Clear Lo 46"
"388624","icplusb","goodvibesonly actor hamilton WorldTradeCenter ","Rise up, wise up, eyes up!  •⁰•⁰•⁰[#goodvibesonly] [#actor] [#hamilton] [#WorldTradeCenter]… https://t.co/NQOgG6qNzl"
"1107164","cafecontento","facebook sanmigueldeallende ","Follow us on #facebook   https://t.co/9E3bwoxbbw #sanmigueldeallende… https://t.co/mOpWAMejG5"
"307109","agatacharruff","","I'm at Raquel Díaz Academia in Asuncion, villa morra https://t.co/ZFlIv6VBu0"
"676411","michaeljgilmore","","80 floors @ Planet Fitness https://t.co/TeUgTT7CUX"
"549777","BCort28","","Met Santa yesterday morning for breakfast @ Bradley Fire Department https://t.co/Iy6BISr7SF"
"281309","justaaj410","IHAD2 ","Out Now!!🔥🔥🔥🔥Solo🦅🥇🎬 Link in bio #IHAD2 @ Baltimore, Maryland https://t.co/obxXnkz3iz"
"1779789","tmj_clt_media","Charlotte job Media Hiring CareerArc ","If you're looking for work in #Charlotte, NC, check out this #job: https://t.co/BY8vgj84Ah #Media #Hiring #CareerArc"
"1361031","magikjaz","DetroitBeerCo ","Had to come all the way to Texas to find this lol #DetroitBeerCo… https://t.co/TMrVg9Mpqp"
"1323640","DoneRightMgmt","","AVAILABLE FOR MCCALL WINTER CARNIVAL ⛷️🏂☃️⛄❄️ Dawn Lakeside Log Cabin on Cascade Lake - Private… https://t.co/MA4lncX9bD"
"331111","sylvia_herzberg","dog dogs dogsofinstagram flatcoatedretriever autumn fun doglife snapshot ","Take a bath #dog #dogs #dogsofinstagram #flatcoatedretriever #autumn #fun #doglife #snapshot… https://t.co/Z5TJPGVIfr"
"249021","tmj_hou_hr","job Houston HR Hiring CareerArc ","Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/Yiay7kG54J #HR #Hiring #CareerArc"
"1790007","Maru_12_07","","Que mal la pasan jajja en Villa Luzuriaga, Buenos Aires, Argentina https://t.co/dEckeiMrmo"
"1810715","amanda_almeidat","","I'm at Açaí Artesanal in Brasília w/ @_theusouza https://t.co/P0k9vRXcWU"
"1879650","MicahSsutton","","I’m excited about sharing the last part of the BEHOLD series. When you Behold the Prince of… https://t.co/dLtZPFpVqJ"
"1758896","dgreenphotos","rccars rcracing hobbycar remotecontrolcar racing toycars ","THROW BACK! LOST FOOTAGE! #rccars #rcracing #hobbycar #remotecontrolcar #racing #toycars… https://t.co/3zlXllXo6O"
"377765","tmj_gta_legal","hiring job Legal Toronto CareerArc ","We're #hiring! Read about our latest #job opening here: Legal Counsel - https://t.co/RFcJnZWS3V #Legal #Toronto, ON #CareerArc"
"52105","lbevans23","rolltide ","Is this how the other half lives? 🐘 #rolltide @ Smith's Olde Bar https://t.co/EQIJJ63LCH"
"595956","msktrstrio","","I would very much like to be standing here right now rather than in the snow! Who else is… https://t.co/j8t7Av8CB2"
"1345674","Jairomanhaes","","PREPAREM-SE   01,02 &amp; 03 de Fevereiro de 2018  Worship Conference na ADAlpha.   📌Uma Atmosfera… https://t.co/LwCPnN6Mef"
"559294","FagnerLeal","srn ","Amor acima de tudo. #srn em Campina Grande https://t.co/jRJvkFOCjK"
"473788","Carolinas1stDef","","Carolinas First Defense CFD-15 Soft Red T's are up on our website. We have a limited number in… https://t.co/lyOcKuPaKU"
"1200978","misscyberspace","","💓👼🏻💜 surfisdead by j.essink @ Fairfax District, Los Angeles https://t.co/LoOYagi4rK"
"1704141","hotchkissing101","fun osmo imovie appleiphonex ","Time lapse for #fun #osmo #imovie #appleiphonex @ Lakes of Emerald Hills https://t.co/sswBaoCRy1"
"1209995","PanamaFoodies","PanamaFoodies Panama Panamá ","Piña colada ❤ https://t.co/wjifIXkH1X ▶#PanamaFoodies #Panama . . . . 👉  #Panamá 📍 Corvina y caña… https://t.co/21k6NcW0VP"
"1135832","theresa248","","I'm at Devil's Slide Taproom - @dstaproom in Pacifica, CA https://t.co/DJsMXvREcN https://t.co/J34kiniAv8"
"640659","Mfagulha","","Infelizmente/feliz (@ Fagulha's House in Rio de Janeiro) https://t.co/VPyQ8gWWiY"
"1906672","1moretennisnut","","AND YOU SHALL LOVE THE LORD YOUR GOD WITH ALL YOUR HEART, AND WITH ALL YOUR SOUL, AND WITH ALL… https://t.co/uzJokK8brr"
"1095624","Michele_Souza__","","✌💖 em Pirenópolis https://t.co/sW1GfUZ2Cl"
"1399929","twstdcncptsinc","","Tonight Dj Sincere at Light Nightclub  Go to https://t.co/6GSy8EX27G or Text… https://t.co/TZy5azkG7U"
"205843","bar145columbus","tacotuesday ","#tacotuesday is here! Whether it's for lunch with your co-workers, or dinner with your friends… https://t.co/5tqqs9tdok"
"1359209","GabyLindaxD","","I'm at Beco 203 in São Paulo, SP https://t.co/gFuN8ZLgcs"
"1131740","pamlusk","","Ultima semana y vacaciones 😍 (@ IDIP (Instituto de Diseño de Imagen Profesional) in Ciudad de México, Distrito Fede… https://t.co/dpR8Av6N6P"
"326569","collin41","","Happy skalidays from me and this beautiful dork. @ Carmel Christkindlmarkt https://t.co/W4uwbYrMWn"
"1277091","crkrsncucmbrs","miami fl cubaorbust viewfromaship crackersandcucumbers waco tx blackandwhitephoto bnw ","#miami #fl #cubaorbust #viewfromaship #crackersandcucumbers #waco #tx #blackandwhitephoto #bnw… https://t.co/oOx41gcFG0"
"651385","superbondgirl","","Happy Monday guys! 😘 I hope you're doing well! I finished sewing the Chinese project I was… https://t.co/vTUUhRJzaC"
"1432805","HeyMrsAmerica","","🐻💕🐻 @ House of Roots Miami Kava https://t.co/hcHdkpisHA"
"336763","_feeeeeer","","I'm at UniBrasil - Centro Universitário - @naunibrasil in Curitiba, PR https://t.co/ELAu2GvfEu"
"198474","JCookDietitian","justkeepswimming grind amazing believe breathe nofucksgiven tuesday ","Don’t worry 😉💕 #justkeepswimming #grind #amazing #believe #breathe #nofucksgiven #tuesday… https://t.co/f58KthUlcX"
"1703499","djstephfloss","","Tomorrow night, all the DJs have chosen a producer and will be playing only music from their… https://t.co/eP5p3bzgzh"
"1586940","tmj_NE_EDU","Lincoln Education Job Jobs Hiring CareerArc ","Want to work in #Lincoln, NE? View our latest opening: https://t.co/dqJfYAuKi8 #Education #Job #Jobs #Hiring #CareerArc"
"1320642","BrianBoxii","","Simplemente Gracias , a toda mi familia a toda la gente Amante del Boxeo q me Hace el aguante a… https://t.co/VYFUedTbfL"
"1656279","BatesRickey","saffronroad food foodie pescatarian healthy crunchychickpeas hummus garbanzos protein ","#saffronroad #food #foodie #pescatarian #healthy #crunchychickpeas #hummus #garbanzos #protein… https://t.co/MANDxwvMNx"
"685094","theFARMfashion","downtownnorthbay ","Hot of the press - new handmade ornaments from madebyroonorthbay 😍🎄  #downtownnorthbay… https://t.co/3lydlLbsfO"
"997532","SuavozJM","","Sou seu trevo de quatro folhas. 🍀 em Bahia https://t.co/66iJXpYr8m"
"185646","kylesteed","","Waiting on coffee @ La Posada Milagro https://t.co/qz1Pfp9RqV"
"981733","litttlelaura","","Lunch date with my handsome fellas (@ Blaze Pizza in Berwyn, IL) https://t.co/pBk1nHRPRb"
"1616693","_SrPhelipe","predios buildings palace simplicity ceu ","Palácio do Itamaraty, Brasília-DF. 🏢🗾 • • • #predios #buildings #palace #simplicity #ceu… https://t.co/jEvPw3DDXy"
"1108962","inver_deisy","Kenwood características ","#Kenwood TK3207  #características: . ⭕️Diseño compacto . ⭕️Guía de voz . ⭕️Uhf 400 a 499… https://t.co/Ps1F15wwOL"
"286109","MattMackowiak","","Capitol Republican Women holiday reception (@ Stephen F's Bar and Terrace - @interconhotels in Austin, TX) https://t.co/sMoX978uum"
"1758926","CHEF_FIT","ny nyc nyeats ","Pulled Curry Chicken over Butter Sauteed Red Potatoes and Sauteed Cabbage.  #ny #nyc #nyeats… https://t.co/R7dp2WmQKm"
"257158","kellymoncure","","Just posted a video @ Rancho Buena Vista High School https://t.co/4MZnMQfUM3"
"1096901","romarioromie","segundafeira ","Boa #segundafeira com recado mais que importante para reflexão...é o seguinte, A diversidade é o… https://t.co/41N4QBlNM4"
"1653252","tigertron22","","First time in Janell's Christmas present. Portable Hot Tub is Da BOMB! @ Johnathan's House https://t.co/c7B1ZlYINy"
"1771334","LandLordddd","YachtLife MegaLux LuxAfrique Miami ","Yacht &amp; JetSki party every week! TEXT 347-949-8678 (#YachtLife #MegaLux #LuxAfrique #Miami… https://t.co/NNahhX18yh"
